GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
-854,27719,0,19025,28573,0,-854,-47172,0,0,MISCELLANEOUS INCOME,11945,0,0,0,0,TICKET SALES,1244085,PERFORMANCE FEES,404074,YOUTH ORCHESTRA,147180,HANDLING FEES,6269,ADVERTISING/PROMOTION,2500,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,12161,316402408,317478,47172,0,382397,6742,,68046,4896618,11945,2019-09-01,2020-08-31,5596493,1804108,7378126
-383,5962,0,43845,6345,0,-383,-56542,0,0,MISCELLANEOUS INCOME,53127,0,0,0,0,TICKET SALES,2057829,PERFORMANCE FEES,435465,YOUTH ORCHESTRA,147534,HANDLING FEES,7228,ADVERTISING/PROMOTION,1970,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,9154,316402408,334855,92692,36150,448694,9670,,93631,5292412,53127,2018-09-01,2019-08-31,6075961,2650026,8766550
-721,69485,0,26494,70206,0,-721,-981,0,0,MISCELLANEOUS INCOME,51038,0,0,0,0,TICKET SALES,2622830,PERFORMANCE FEES,232509,YOUTH ORCHESTRA,145353,HANDLING FEES,7898,ADVERTISING/PROMOTION,1548,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,23853,316402408,248134,48241,47260,410206,15392,,70206,7369722,51038,2017-09-01,2018-08-31,8028062,3010138,11105569
-892,65847,0,88858,66739,0,-892,7682,0,0,MISCELLANEOUS INCOME,40910,0,0,0,0,TICKET SALES,2264333,PERFORMANCE FEES,520720,YOUTH ORCHESTRA,140576,HANDLING FEES,7359,ADVERTISING/PROMOTION,2045,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,7637,316402408,314195,48602,56284,412632,12769,,55736,15792486,40910,2016-09-01,2017-08-31,16519313,2935033,19596036
-417,44098,0,58827,44515,0,-417,14192,0,0,MISCELLANEOUS INCOME,36208,0,0,0,0,TICKET SALES,2155656,PERFORMANCE FEES,185663,YOUTH ORCHESTRA,157616,HANDLING FEES,10858,ADVERTISING/PROMOTION,3324,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,7679,316402408,239898,36481,50673,406262,8689,,47765,4619706,36208,2015-09-01,2016-08-31,5265866,2513117,7888803
-435,1579475,0,26042,1579910,0,-435,15231,0,0,MISCELLANEOUS INCOME,47572,0,0,0,0,TICKET SALES,1901684,PERFORMANCE FEES,194067,YOUTH ORCHESTRA,135025,HANDLING FEES,10214,ADVERTISING/PROMOTION,1725,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,7236,316402408,195358,25794,41025,396842,11307,,1409097,5793350,47572,2014-09-01,2015-08-31,6385550,2242715,8720746
71552,1135485,0,39096,1063933,0,71552,-12509,0,0,MISCELLANEOUS INCOME,39493,0,0,0,0,TICKET SALES,1922894,PERFORMANCE FEES,166218,YOUTH ORCHESTRA,132470,HANDLING FEES,10326,ADVERTISING/PROMOTION,2985,0,0,0,,7120,316402408,188978,27959,15450,382405,11891,,1063933,6611542,39493,2013-09-01,2014-08-31,7182925,2234893,9560221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,316402408,,,,,,,,,,,,,,
29570,2181365,0,221960,2151795,0,29570,0,0,36750,OTHER INCOME,169712,0,0,0,0,BOX OFFICE REVENUE,7837715,PLAYBILL & ADVERTISING,9661,0,0,0,0,0,0,,36750,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,443793,042312063,0,,,,1373731,226180,,325018,169712,2022-10-01,2023-09-30,551198,7847376,9786504
501298,2166060,0,147914,1664762,0,501298,0,0,34445,OTHER INCOME,185586,0,0,0,0,BOX OFFICE REVENUE,5767273,PLAYBILL & ADVERTISING,5242,0,0,0,0,0,0,,34445,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,289823,042312063,0,,,522130,972688,148740,,253459,185586,2021-10-01,2022-09-30,924329,5772515,8248952
315072,1470759,0,143004,1155687,0,315072,0,0,12000,OTHER INCOME,216522,0,0,0,0,BOX OFFICE REVENUE,5098178,PLAYBILL & ADVERTISING,6056,0,0,0,0,0,0,,12000,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,229647,042312063,0,,,2814533,782946,186820,,325,216522,2020-10-01,2021-09-30,3001678,5104234,9345809
356092,2404002,0,146194,2047910,0,356092,0,0,0,OTHER INCOME,138778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,,042312063,0,,,,,,,,138778,2019-10-01,2020-09-30,,,641064
527562,2085671,0,140919,1558109,0,527562,0,0,71265,OTHER INCOME,200228,0,0,0,0,BOX OFFICE REVENUE,5132349,PLAYBILL & ADVERTISING,34750,0,0,0,0,0,0,,71265,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,223130,042312063,0,,,,737804,162800,,,200228,2018-10-01,2019-09-30,162800,5167099,6784547
372980,941924,0,153191,568944,0,372980,0,0,60309,OTHER INCOME,198928,0,0,0,0,BOX OFFICE REVENUE,5245082,PLAYBILL & ADVERTISING,31237,0,0,0,0,0,0,,60309,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,208188,042312063,0,,,,691229,158000,,,198928,2017-10-01,2018-09-30,158000,5276319,6702768
338906,1772814,0,135078,1433908,0,338906,0,0,96591,OTHER INCOME,221515,0,0,0,0,BOX OFFICE REVENUE,4865107,PLAYBILL & ADVERTISING,51238,0,0,0,0,0,0,,96591,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,193527,042312063,0,,,,633224,177840,,,221515,2016-10-01,2017-09-30,177840,4916345,6325972
222544,1271091,0,122283,1048547,0,222544,0,0,69693,OTHER INCOME,163577,0,0,0,0,BOX OFFICE REVENUE,6372315,PLAYBILL & ADVERTISING,61295,0,0,0,0,0,0,,69693,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,211703,042312063,0,,,,707068,201710,,,163577,2015-10-01,2016-09-30,201710,6433610,7708782
51509,1348758,0,147265,1297249,0,51509,0,0,66853,OTHER INCOME,157990,0,0,0,0,BOX OFFICE REVENUE,4759829,PLAYBILL & ADVERTISING,66001,0,0,0,0,0,0,,66853,0,SOUTH SHORE PLAYHOUSE ASSOCIATES INC,171405,042312063,0,,,,561250,177625,,,157990,2014-10-01,2015-09-30,177625,4825830,5816917
348881,1511521,0,147155,1162640,0,348881,0,0,86141,OTHER INCOME,165575,0,0,0,0,BOX OFFICE REVENUE,4821827,PLAYBILL & ADVERTISING,70975,0,0,0,0,0,0,,86141,0,,178348,042312063,0,,,,584178,200640,,,165575,2013-10-01,2014-09-30,200640,4892802,6247024
0,0,0,5781,0,0,0,0,0,0,STUDIO RENTAL,143626,MERCHANDISE SALES & AD,10906,AUCTION,3963,TUITION,684125,PERFORMANCE ADMISSIONS,144202,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,9178,,,264198,,,,385465,158495,2022-07-01,2023-06-30,649663,828327,1642266
0,0,0,1273,0,0,0,0,0,0,STUDIO RENTAL,127038,MERCHANDISE SALES & AD,40819,AUCTION,2260,TUITION,583836,PERFORMANCE ADMISSIONS,109438,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,16586,,,208256,,,,173605,170117,2021-07-01,2022-06-30,381861,693274,1246525
0,0,0,13,0,0,0,0,0,0,STUDIO RENTAL,35937,MISCELLANEOUS,4191,AUCTION,975,TUITION,274528,PERFORMANCE ADMISSIONS,26720,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,9693,,,369731,,,,814742,41103,2020-07-01,2021-06-30,1184473,301248,1526837
0,0,0,446,0,0,0,0,0,0,STUDIO RENTAL,26539,AUCTION,7929,MISCELLANEOUS,6128,TUITION,273579,PERFORMANCE ADMISSIONS,83279,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,7772,,,77804,,,,309951,40596,2019-07-01,2020-06-30,387755,356858,785655
0,0,0,1846,0,0,0,0,0,0,STUDIO RENTAL,22359,AUCTION,16129,MISCELLANEOUS,7268,TUITION,335151,PERFORMANCE ADMISSIONS,102041,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,16900,,,33419,,,,171498,45756,2018-07-01,2019-06-30,204917,437192,689711
0,0,0,602,0,0,0,0,0,0,MERCHANDISE SALES,11003,MISCELLANEOUS,8860,0,0,TUITION,292665,PERFORMANCE ADMISSIONS,73670,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,10296,,,45696,,,,183838,19863,2017-07-01,2018-06-30,229534,366335,616334
0,0,0,235,0,0,0,0,0,0,MERCHANDISE SALES,4339,MISCELLANEOUS,4135,0,0,TUITION,187519,PERFORMANCE ADMISSIONS,26899,0,0,0,0,0,0,0,0,0,NIMBUS DANCE WORKS INC,,263416084,10254,,,8504,,,,143933,8474,2016-07-01,2017-06-30,152437,214418,375564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Program Educational,51173,Ticket Sales,27575,Performance Income,10000,Classes Fees,120278,Auction Income,6865,0,0,0,Nimbus Dance Works Inc,,263416084,970,,,53874,,,,61100,,2015-07-01,2016-06-30,114974,231196,346170
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Program Educational,44347,Ticket Sales,28629,Performance Income,6000,Classes Fees,115802,Program Participant Fee,1515,0,0,0,Nimbus Dance Works Inc,,263416084,424,,,54600,,,,59199,,2014-07-01,2015-06-30,113799,206726,320525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Program Educational,31558,Ticket Sales,21757,Performance Income,5740,Classes Fees,30076,Program Participant Fee,8718,0,0,0,,,263416084,2049,,,43180,,,,52845,,2013-07-01,2014-06-30,96025,103925,199950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,263416084,,,,,,,,,,,,,,
0,0,0,85,0,0,0,0,0,76687,CREDIT CARD CHARGES,12503,OTHER INCOME,179903,PLAYBILL AD SALES,2715,DRAMA CAMPSNOS,79018,BOX OFFICE SALES,161389,COSTUMES,2327,CONCESSIONS,25834,SALES TAX COLL REFUND,18452,,76687,0,PIEDMONT PLAYERS THEATRE INC,,560766762,22604,,,,,58043,,264955,195121,2022-09-01,2023-08-31,322998,287020,881911
0,0,0,4,0,0,0,0,0,81033,CREDIT CARD CHARGES,11117,OTHER INCOME,994,PLAYBILL AD SALES,2445,DRAMA CAMPSNOS,59312,BOX OFFICE SALES,146124,COSTUMES,72000,CONCESSIONS,13894,SALES TAX COLLECTED,12371,,81033,0,PIEDMONT PLAYERS THEATRE INC,,560766762,11430,,,,,38730,,189099,14556,2021-09-01,2022-08-31,227829,303701,627123
0,0,0,4,0,0,0,0,0,56590,CREDIT CARD CHARGES,1937,OTHER INCOME,2317,0,0,DRAMA CAMPSNOS,17727,COSTUMES,43871,CONCESSIONS,2221,SALES TAX COLLECTED,1787,0,0,,56590,0,PIEDMONT PLAYERS THEATRE INC,,560766762,0,,,,,10026,,258861,4254,2020-09-01,2021-08-31,268887,65606,395341
0,0,0,0,0,0,0,0,0,46098,CREDIT CARD CHARGES,2810,OTHER INCOME,158,0,0,DRAMA CAMPSNOS,25478,PLAYBILLPRODUCER,34360,COSTUMES,60969,CONCESSIONS,4805,SALES TAX COLLECTED,4679,,46098,0,PIEDMONT PLAYERS THEATRE INC,,560766762,0,,,,,25639,,463818,2968,2019-09-01,2020-08-31,489457,130291,668814
0,0,0,0,0,0,0,0,0,60338,CREDIT CARD CHARGES,10549,OTHER INCOME,10425,0,0,DRAMA CAMPSNOS,107413,PLAYBILLPRODUCER,45786,COSTUMES,91380,CONCESSIONS,5947,SALES TAX COLLECTED,21130,,60338,0,PIEDMONT PLAYERS THEATRE INC,,560766762,0,,,,,65899,,295409,20974,2018-09-01,2019-08-31,361308,271656,714276
0,0,0,0,0,0,0,0,0,44767,CREDIT CARD CHARGES,4775,MARTECH FEES,3049,0,0,DRAMA CAMPSNOS,94934,PLAYBILLPRODUCER,44400,COSTUMES,78451,CONCESSIONS,4156,SALES TAX COLLECTED,13427,,44767,0,PIEDMONT PLAYERS THEATRE INC,,560766762,0,,,,,79497,,295190,7824,2017-09-01,2018-08-31,374687,237368,664646
0,0,0,0,0,0,0,0,0,43490,CREDIT CARD CHARGES,5518,MARTECH FEES,2840,0,0,DRAMA CAMPSNOS,109809,PLAYBILLPRODUCER,43069,COSTUMES,86844,CONCESSIONS,5050,SALES TAX COLLECTED,18151,,43490,0,PIEDMONT PLAYERS THEATRE INC,,560766762,0,,,,,64262,,329283,8358,2016-09-01,2017-08-31,393545,265386,710779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,2069163,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,,,0,2023-01-01,2023-12-31,0,2069163,2069163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,2182000,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,,,0,2022-01-01,2022-12-31,0,2182000,2182000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,2853923,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,,,,2021-01-01,2021-12-31,,2853923,2853923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,2339442,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,,,,2020-01-01,2020-12-31,,2339442,2339442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1247865,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,537839,537839,,2019-01-01,2019-12-31,537839,1247865,1785704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1294770,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,483110,483110,,2018-01-01,2018-12-31,483110,1294770,1777880
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1096060,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,452663,452663,,2017-01-01,2017-12-31,452663,1096060,1548723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1096060,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,452663,452663,,2016-01-01,2016-12-31,452663,1096060,1548723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1791186,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,617418,617418,,2015-01-01,2015-12-31,617418,1791186,2408604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1048572,0,0,0,0,0,0,0,0,0,0,0,PIANOS FOR STUDENTS SOCIETY,,271307913,0,,,,,,,,,2014-01-01,2014-12-31,,1048572,1048572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALE OF PIANOS,1344671,0,0,0,0,0,0,0,0,0,0,0,,,271307913,0,,,,,,,,,2013-01-01,2013-12-31,,1344671,1344671
0,0,0,346,0,0,0,8908,0,0,MISC,1381,0,0,0,0,TICKET SALES,129078,CARRIAGE FEES,81447,0,0,0,0,0,0,0,0,0,LIVE WIRE RADIO INC,,203813278,35765,5400,14308,7719,,,13200,439936,1381,2023-01-01,2023-12-31,447655,210525,668815
0,0,0,161,0,0,0,6358,0,0,MISC,456,0,0,0,0,CARRIAGE FEES,101878,TICKET SALES,69307,0,0,0,0,0,0,0,0,0,LIVE WIRE RADIO INC,,203813278,6500,9762,16120,11608,,,5000,381204,456,2022-01-01,2022-12-31,399312,171185,577472
0,0,0,378,0,0,0,0,0,0,MISC,1182,0,0,0,0,CARRIAGE FEES,93465,TICKET SALES,31778,0,0,0,0,0,0,0,0,0,LIVE WIRE RADIO INC,,203813278,10705,,,144315,,,2400,309172,1182,2021-01-01,2021-12-31,453487,125243,580290
0,0,0,172396,0,0,0,270,0,0,misc,56,0,0,0,0,Carriage fees,89121,Ticket sales,16745,0,0,0,0,0,0,0,0,0,Live Wire Radio Inc,,203813278,15975,6880,7150,76835,,,6800,147611,56,2020-01-01,2020-12-31,240421,105866,519009
0,0,0,430,0,0,0,1931,0,0,misc,1536,0,0,0,0,Carriage fees,81869,PRI Revenue,100000,Special Projects,,Ticket sales,149133,0,0,0,0,0,Live Wire Radio Inc,,203813278,25950,10317,12248,24528,,,,109499,1536,2019-01-01,2019-12-31,159977,331002,494876
0,0,0,341,0,0,0,707,0,0,misc,996,0,0,0,0,Carriage fees,76627,PRI Revenue,100000,Special Projects,10500,Ticket sales,76391,0,0,0,0,0,Live Wire Radio Inc,,203813278,22856,5843,6550,60579,,,,114225,996,2018-01-01,2018-12-31,197660,263518,463222
0,0,0,224,0,0,0,0,0,0,misc,300,0,0,0,0,Carriage fees,70105,Off-site event revenues,2500,PRI Revenue,100000,Special Projects,42406,Ticket sales,126620,0,0,0,Live Wire Radio Inc,,203813278,6468,,,44635,,,,156390,300,2017-01-01,2017-12-31,201025,341631,543180
0,0,0,302,0,0,0,3645,0,0,0,0,0,0,0,0,Carriage fees,80266,Off-site event revenues,13322,Special Projects,38500,Ticket sales,107157,0,0,0,0,0,Live Wire Radio Inc,,203813278,5880,500,4145,31909,,,,168736,0,2016-01-01,2016-12-31,200645,239245,443837
0,0,0,180,0,0,0,12359,0,0,0,0,0,0,0,0,Carriage fees,50182,Off-site event revenues,15128,Ticket sales,154352,0,0,0,0,0,0,0,Live Wire Radio Inc,,203813278,4503,11316,23675,28022,,,,230142,0,2015-01-01,2015-12-31,258164,219662,490365
0,0,0,60,0,0,0,10236,0,0,0,0,0,0,0,0,Carriage fees,35131,Off-site event revenues,9686,Ticket sales,115691,0,0,0,0,0,0,0,Live Wire Radio Inc,,203813278,4911,10299,20535,40612,,,,227645,0,2014-01-01,2014-12-31,268257,160508,439061
0,0,0,0,0,0,0,11203,0,0,Other revenue,287,0,0,0,0,Carriage fees,27166,Off-site event revenues,12384,Ticket sales,95542,0,0,0,0,0,0,0,,,203813278,6000,17897,29100,25710,,,,154813,287,2013-01-01,2013-12-31,180523,135092,327105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTRIBUTION FEES,4963,FISCAL SPONSOR FEES,3750,MISCELLANEOUS,2976,SERVICES,5000,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,765035,0,2023-01-01,2023-12-31,765035,16689,781724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTRIBUTION FEES,500,FISCAL SPONSOR FEES,2953,MISCELLANEOUS,9,PROFIT PARTICIPATION,,SERVICES,19935,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,274527,0,2022-01-01,2022-12-31,274527,23397,297924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTRIBUTION FEES,34451,FISCAL SPONSOR FEES,8550,PROFIT PARTICIPATION,4045,SERVICES,1612,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,386000,0,2021-01-01,2021-12-31,386000,48658,434658
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTRIBUTION FEES,5970,FISCAL SPONSOR FEES,10150,0,0,0,0,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,223000,0,2020-01-01,2020-12-31,223000,16120,239120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,0,260683783,,,0,,,,,,,2019-01-01,2019-12-31,RESTRICTED,,
0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,DISTRIBUTION FEES,110635,FISCAL SPONSOR FEES,8025,0,0,0,0,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,156500,0,2017-01-01,2017-12-31,156500,118660,275191
0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE INCOME,916006,0,0,0,0,0,0,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,153000,,2016-01-01,2016-12-31,153000,916006,1069101
0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,ROYALTIES OF FILMS PRO,4379,0,0,0,0,0,0,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,852000,,2015-01-01,2015-12-31,852000,4379,856432
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,DEVELOPMENT SERVICES,50000,SCREENING FEES,6726,FISCAL SPONSOR FEES EA,3900,0,0,0,0,0,0,0,AFTERIMAGE PUBLIC MEDIA,,260683783,0,,,,,,,95000,,2014-01-01,2014-12-31,95000,60626,155630
0,0,0,101,0,0,0,0,0,0,FISCAL SPONSOR FEES EA,8368,0,0,0,0,ROYALTIES,64421,SCREENING FEES,4550,0,0,0,0,0,0,0,0,0,,,260683783,0,,,,,,,158902,8368,2013-01-01,2013-12-31,158902,68971,236342
0,0,0,4873,0,0,0,-14993,2159,0,0,0,0,0,0,0,Tuition & Fees,418349,0,0,0,0,0,0,0,0,0,0,0,JAZZ NIGHT SCHOOL,,454281198,44309,30693,15700,64294,,0,6416,396238,0,2023-01-01,2023-12-31,504841,418349,915229
0,0,0,145,0,0,0,-8819,3005,0,0,0,0,0,0,0,Tuition & Fees,351188,0,0,0,0,0,0,0,0,0,0,0,JAZZ NIGHT SCHOOL,,454281198,62376,30016,21197,30000,,0,35095,197446,0,2022-01-01,2022-12-31,289822,351188,635341
0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,Tuition & Fees,180098,0,0,0,0,0,0,0,0,0,0,0,JAZZ NIGHT SCHOOL,,454281198,0,,,55272,,0,164,223533,0,2021-01-01,2021-12-31,278805,180098,459108
0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,Tuition & Fees,189107,0,0,0,0,0,0,0,0,0,0,0,Jazz Night School,,454281198,0,0,0,16525,,0,0,108687,0,2020-01-01,2020-12-31,125212,189107,314629
112,1240,0,585,1128,0,112,-7339,-2305,0,Insurance Proceeds,3500,0,0,0,0,Tuition & Fees,226873,Performance Income,1500,0,0,0,0,0,0,0,0,0,Jazz Night School,,454281198,54274,16399,9060,0,,0,3305,215235,3500,2019-01-01,2019-12-31,269509,228373,492435
0,0,0,130,0,0,0,-20272,0,285,0,0,0,0,0,0,TUITION,180025,PRIVATE INSTRUCTION,8375,PERFORMANCE INCOME,5450,REGISTRATION,5215,0,0,285,,0,JAZZ NIGHT SCHOOL,,454281198,52259,20272,,,,,,223554,,2018-01-01,2018-12-31,275813,199065,455021
0,0,0,7,0,0,0,2669,0,3443,0,0,0,0,0,0,TUITION,161374,PERFORMANCE INCOME,8190,REGISTRATION,5730,PRIVATE INSTRUCTION,3890,0,0,3443,,0,JAZZ NIGHT SCHOOL,,454281198,16467,16092,18761,,,,9644,167168,,2017-01-01,2017-12-31,167168,179184,352471
0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,TUITION,111452,PRIVATE INSTRUCTION,6510,PERFORMANCE INCOME,5400,REGISTRATION FEES,3518,BRAZILIAN NIGHTS,550,0,0,0,JAZZ NIGHT SCHOOL,,454281198,22800,,,,,,10880,163997,,2016-01-01,2016-12-31,163997,127860,291875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TUITION,102243,PERFORMANCE INCOME,4790,BRAZILIAN NIGHTS,4408,REGISTRATION FEES,4382,OTHER,880,0,0,0,JAZZ NIGHT SCHOOL,,454281198,14250,,,,,,,79464,,2015-01-01,2015-12-31,79464,116703,196168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAZZ NIGHT SCHOOL,,454281198,,,,,,,,,,2014-01-01,2014-12-31,RESTRICTED,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,454281198,,,,,,,,,,2013-01-01,2013-12-31,,,
0,0,0,45002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VICTIMS OF COMMUNISM MEMORIAL,,521920858,74026,,,2736930,,,,1743025,,2023-01-01,2023-12-31,4479955,,4524957
0,0,0,22501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VICTIMS OF COMMUNISM MEMORIAL,,521920858,32285,,,4487935,,,7962,2584063,,2022-01-01,2022-12-31,7071998,,7094499
,,0,308,,0,-5355,0,0,0,FOREIGN EXCHANGE G/L,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VICTIMS OF COMMUNISM MEMORIAL,,521920858,30280,,,1880235,,,159,2363658,-63,2021-01-01,2021-12-31,4243893,,4238783
338,3054,0,6365,2716,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VICTIMS OF COMMUNISM MEMORIAL,,521920858,63640,,,831952,,,,4172015,,2020-01-01,2020-12-31,5003967,,5010670
0,0,0,10996,0,0,0,0,0,0,RELEASED CAPITAL ASSETS MUSEUM,-984117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VICTIMS OF COMMUNISM MEMORIAL,,521920858,46255,,,,,,4089155,11953267,-984117,2019-01-01,2019-12-31,11953267,,10980146
